299.093759829  754.104571196
540.177918545  784.991125409
757.107394512  768.750869526
900.683317791  720.474088952
1001.01709991  621.074614622
1086.07016537  317.046333644
1082.97587031  239.806649782
802.716629237  204.941795555
292.482549702  197.363243925
91.6273885526  217.602021016
184.39616728  565.613156099
210.575421152  627.785413298
