219.010190949 694.003910978
211.100096695 700.121950606
203.190002441 706.239990234 ---
195.279908187 712.358029863
187.369813934 718.476069491
179.45971968 724.594109119
171.549625426 730.712148748
163.639531172 736.830188376
155.729436918 742.948228004
147.819342664 749.066267633
139.90924841 755.184307261
131.999154156 761.302346889
124.089059902 767.420386518
116.178965648 773.538426146
108.268871394 779.656465774
####
231.102043836 693.295067565
223.254695077 699.493383259
215.407346318 705.691698954
207.559997559 711.890014648 ---
199.712648799 718.088330343
191.86530004 724.286646038
184.017951281 730.484961732
176.170602522 736.683277427
168.323253762 742.881593122
160.475905003 749.079908816
152.628556244 755.278224511
144.781207484 761.476540206
136.933858725 767.6748559
129.086509966 773.873171595
121.239161207 780.071487289
113.391812447 786.269802984
####
235.248443337 698.547745121
227.472294948 704.835154462
219.696146558 711.122563803
211.919998169 717.409973145 ---
204.143849779 723.697382486
196.36770139 729.984791827
188.591553 736.272201168
180.815404611 742.55961051
173.039256221 748.847019851
165.263107832 755.134429192
157.486959442 761.421838533
149.710811053 767.709247875
141.934662663 773.996657216
134.158514274 780.284066557
126.382365884 786.571475898
118.606217495 792.85888524
110.830069105 799.146294581
####
239.35282124 703.627943667
231.658548917 710.015288453
223.964276595 716.40263324
216.270004272 722.789978027 ---
208.57573195 729.177322814
200.881459627 735.564667601
193.187187305 741.952012388
185.492914982 748.339357175
177.79864266 754.726701962
170.104370337 761.114046749
162.410098015 767.501391536
154.715825692 773.888736323
147.02155337 780.27608111
139.327281047 786.663425897
131.633008725 793.050770684
123.938736402 799.438115471
116.24446408 805.825460258
####
243.381814822 708.487778563
235.794541587 715.001862141
228.207268352 721.515945719
220.619995117 728.030029297 ---
213.032721882 734.544112875
205.445448647 741.058196453
197.858175413 747.57228003
190.270902178 754.086363608
182.683628943 760.600447186
175.096355708 767.114530764
167.509082473 773.628614342
159.921809238 780.14269792
152.334536003 786.656781497
144.747262768 793.170865075
137.159989533 799.684948653
129.572716298 806.199032231
121.985443064 812.713115809
114.398169829 819.227199387
106.810896594 825.741282964
####
247.32941478 713.096239407
239.882945017 719.770824644
232.436475255 726.445409881
224.990005493 733.119995117 ---
217.543535731 739.794580354
210.097065969 746.469165591
202.650596207 753.143750827
195.204126445 759.818336064
187.757656682 766.4929213
180.31118692 773.167506537
172.864717158 779.842091774
165.418247396 786.51667701
157.971777634 793.191262247
150.525307872 799.865847484
143.07883811 806.54043272
135.632368347 813.215017957
128.185898585 819.889603194
120.739428823 826.56418843
####
251.270293814 717.504886561
243.980193841 724.34991705
236.690093869 731.194947539
229.399993896 738.039978027 ---
222.109893924 744.885008516
214.819793952 751.730039005
207.529693979 758.575069494
200.239594007 765.420099982
192.949494034 772.265130471
185.659394062 779.11016096
178.36929409 785.955191449
171.079194117 792.800221938
163.789094145 799.645252426
156.498994172 806.490282915
149.2088942 813.335313404
141.918794228 820.180343893
134.628694255 827.025374381
127.338594283 833.87040487
####
255.143095898 721.646897481
248.048730802 728.694590997
240.954365706 735.742284512
233.86000061 742.789978027 ---
226.765635515 749.837671543
219.671270419 756.885365058
212.576905323 763.933058574
205.482540227 770.980752089
198.388175131 778.028445604
191.293810035 785.07613912
184.19944494 792.123832635
177.105079844 799.171526151
170.010714748 806.219219666
162.916349652 813.266913181
155.821984556 820.314606697
148.72761946 827.362300212
141.633254365 834.409993728
####
259.055005087 725.602388604
252.166669855 732.851584265
245.278334622 740.100779925
238.38999939 747.349975586 ---
231.501664157 754.599171247
224.613328925 761.848366907
217.724993692 769.097562568
210.83665846 776.346758228
203.948323227 783.595953889
197.059987995 790.84514955
190.171652763 798.09434521
183.28331753 805.343540871
176.394982298 812.592736531
169.506647065 819.841932192
162.618311833 827.091127852
155.7299766 834.340323513
148.841641368 841.589519174
####
262.926157471 729.304606289
256.287436483 736.783067604
249.648715495 744.261528919
243.009994507 751.739990234 ---
236.371273519 759.218451549
229.73255253 766.696912865
223.093831542 774.17537418
216.455110554 781.653835495
209.816389566 789.13229681
203.177668578 796.610758125
196.53894759 804.08921944
189.900226601 811.567680755
183.261505613 819.04614207
176.622784625 826.524603385
169.984063637 834.0030647
163.345342649 841.481526015
####
266.902819887 732.856137043
260.5118785 740.547422254
254.120937114 748.238707465
247.729995728 755.929992676 ---
241.339054341 763.621277887
234.948112955 771.312563098
228.557171569 779.003848309
222.166230182 786.69513352
215.775288796 794.386418731
209.38434741 802.077703942
202.993406023 809.768989153
196.602464637 817.460274364
190.211523251 825.151559575
183.820581864 832.842844786
177.429640478 840.534129997
171.038699092 848.225415208
####
264.82792975 744.149004874
258.70396579 752.054513423
252.580001831 759.960021973 ---
246.456037872 767.865530522
240.332073912 775.771039071
234.208109953 783.676547621
228.084145993 791.58205617
221.960182034 799.487564719
215.836218075 807.393073269
209.712254115 815.298581818
203.588290156 823.204090368
197.464326196 831.109598917
191.340362237 839.015107466
185.216398278 846.920616016
179.092434318 854.826124565
####
269.222654902 747.569651424
263.386321348 755.689824492
257.549987793 763.809997559 ---
251.713654238 771.930170626
245.877320684 780.050343693
240.040987129 788.17051676
234.204653574 796.290689827
228.36832002 804.410862894
222.531986465 812.531035961
216.69565291 820.651209028
210.859319356 828.771382095
205.022985801 836.891555162
199.186652247 845.011728229
193.350318692 853.131901296
####
273.836820941 750.897750785
268.253417184 759.193870509
262.670013428 767.489990234 ---
257.086609671 775.786109959
251.503205914 784.082229684
245.919802158 792.378349409
240.336398401 800.674469134
234.752994645 808.970588859
229.169590888 817.266708584
223.586187131 825.562828309
218.002783375 833.858948034
212.419379618 842.155067759
206.835975861 850.451187484
201.252572105 858.747307209
####
278.563689906 754.091183905
273.246841291 762.560606601
267.929992676 771.030029297 ---
262.613144061 779.499451993
257.296295445 787.968874689
251.97944683 796.438297385
246.662598215 804.907720081
241.3457496 813.377142777
236.028900985 821.846565473
230.712052369 830.315988169
225.395203754 838.785410865
220.078355139 847.254833561
214.761506524 855.724256257
####
283.47311939 757.182904949
278.401552981 765.80144393
273.329986572 774.41998291 ---
268.258420163 783.038521891
263.186853754 791.657060871
258.115287345 800.275599852
253.043720936 808.894138832
247.972154527 817.512677813
242.900588118 826.131216793
237.829021709 834.749755774
232.7574553 843.368294754
227.685888891 851.986833735
222.614322482 860.605372716
####
288.522594066 760.163505199
283.696294592 768.921748937
278.869995117 777.679992676 ---
274.043695643 786.438236414
269.217396168 795.196480153
264.391096694 803.954723891
259.564797219 812.71296763
254.738497745 821.471211368
249.91219827 830.229455107
245.085898796 838.987698845
240.259599321 847.745942584
235.433299847 856.504186322
####
293.750111898 763.051683549
289.150049845 771.930840554
284.549987793 780.809997559 ---
279.94992574 789.689154563
275.349863688 798.568311568
270.749801635 807.447468573
266.149739583 816.326625577
261.54967753 825.205782582
256.949615478 834.084939586
252.349553425 842.964096591
247.749491373 851.843253596
243.14942932 860.7224106
####
299.146244275 765.853325546
294.753114813 774.836666435
290.359985352 783.820007324 ---
285.96685589 792.803348213
281.573726428 801.786689103
277.180596967 810.770029992
272.787467505 819.753370881
268.394338043 828.736711771
264.001208582 837.72005266
259.60807912 846.703393549
255.214949658 855.686734438
250.821820197 864.670075328
####
304.690326906 768.569635956
300.490167725 777.644803329
296.290008545 786.719970703 ---
292.089849365 795.795138077
287.889690184 804.87030545
283.689531004 813.945472824
279.489371824 823.020640198
275.289212643 832.095807571
271.089053463 841.170974945
266.888894282 850.246142319
262.688735102 859.321309692
####
314.378631149 762.041459309
310.365752878 771.200979383
306.352874608 780.360499457
302.339996338 789.520019531 ---
298.327118068 798.679539605
294.314239797 807.83905968
290.301361527 816.998579754
286.288483257 826.158099828
282.275604987 835.317619902
278.262726717 844.477139976
274.249848446 853.63666005
270.236970176 862.796180124
####
320.002644162 764.511124437
316.161766437 773.744090282
312.320888712 782.977056127
308.480010986 792.210021973 ---
304.639133261 801.442987818
300.798255536 810.675953663
296.95737781 819.908919508
293.116500085 829.141885354
289.27562236 838.374851199
285.434744634 847.607817044
281.593866909 856.840782889
277.752989184 866.073748734
####
325.750045174 766.907330186
322.076700445 776.20821931
318.403355715 785.509108434
314.730010986 794.809997559 ---
311.056666257 804.110886683
307.383321528 813.411775807
303.709976799 822.712664931
300.03663207 832.013554055
296.363287341 841.31444318
292.689942612 850.615332304
289.016597883 859.916221428
285.343253153 869.217110552
####
331.603166512 769.223673691
328.088776861 778.585781647
324.57438721 787.947889603
321.059997559 797.309997559 ---
317.545607908 806.672105515
314.031218256 816.034213471
310.516828605 825.396321427
307.002438954 834.758429383
303.488049303 844.120537339
299.973659652 853.482645295
296.459270001 862.844753251
####
337.564623681 771.465757092
334.203086116 780.883828296
330.841548551 790.301899499
327.480010986 799.719970703 ---
324.118473421 809.138041907
320.756935856 818.556113111
317.395398291 827.974184314
314.033860726 837.392255518
310.672323161 846.810326722
307.310785596 856.228397926
303.949248031 865.646469129
####
343.622554808 773.631856853
340.408373534 783.101230578
337.19419226 792.570604303
333.980010986 802.039978027 ---
330.765829712 811.509351752
327.551648438 820.978725477
324.337467165 830.448099201
321.123285891 839.917472926
317.909104617 849.386846651
314.694923343 858.856220376
311.480742069 868.3255941
####
349.71355114 775.703796351
346.659030024 785.225870744
343.604508909 794.747945138
340.549987793 804.270019531 ---
337.495466677 813.792093925
334.440945561 823.314168318
331.386424446 832.836242711
328.33190333 842.358317105
325.277382214 851.880391498
322.222861099 861.402465892
319.168339983 870.924540285
####
355.931577306 777.701856025
353.017719018 787.267912155
350.10386073 796.833968284
347.190002441 806.400024414 ---
344.276144153 815.966080544
341.362285865 825.532136673
338.448427577 835.098192803
335.534569288 844.664248933
332.620711 854.230305062
329.706852712 863.796361192
326.792994424 873.362417322
####
364.946276152 769.999764739
362.189710471 779.612326606
359.43314479 789.224888473
356.676579109 798.83745034
353.920013428 808.450012207 ---
351.163447747 818.062574074
348.406882066 827.675135941
345.650316385 837.287697808
342.893750704 846.900259675
340.137185023 856.512821542
337.380619342 866.125383409
####
371.106724052 771.772107193
368.510043344 781.429086498
365.913362636 791.086065804
363.316681928 800.743045109
360.720001221 810.400024414 ---
358.123320513 820.057003719
355.526639805 829.713983025
352.929959097 839.37096233
350.33327839 849.027941635
347.736597682 858.68492094
345.139916974 868.341900246
####
377.406338017 773.470677489
374.954755039 783.165508117
372.50317206 792.860338745
370.051589082 802.555169372
367.600006104 812.25 ---
365.148423125 821.944830628
362.696840147 831.639661255
360.245257168 841.334491883
357.79367419 851.029322511
355.342091212 860.724153139
352.890508233 870.418983766
####
383.715285215 775.071844581
381.426463301 784.806385877
379.137641387 794.540927173
376.848819473 804.27546847
374.559997559 814.010009766 ---
372.271175644 823.744551062
369.98235373 833.479092358
367.693531816 843.213633654
365.404709902 852.94817495
363.115887988 862.682716246
360.827066074 872.417257542
####
390.105735585 776.580441998
387.984300468 786.352827226
385.862865351 796.125212454
383.741430234 805.897597682
381.619995117 815.66998291 ---
379.49856 825.442368138
377.377124883 835.214753366
375.255689766 844.987138594
373.134254649 854.759523822
371.012819532 864.53190905
368.891384415 874.304294278
####
396.604718672 777.996756376
394.643541446 787.802559958
392.682364219 797.608363539
390.721186992 807.414167121
388.760009766 817.219970703 ---
386.798832539 827.025774285
384.837655312 836.831577867
382.876478086 846.637381449
380.915300859 856.44318503
378.954123632 866.248988612
376.992946406 876.054792194
####
403.174990398 779.316926453
401.38374524 789.155190567
399.592500082 798.993454681
397.801254924 808.831718796
396.010009766 818.66998291 ---
394.218764608 828.508247025
392.427519449 838.346511139
390.636274291 848.184775253
388.845029133 858.023039368
387.053783975 867.861303482
385.262538817 877.699567596
####
409.928756358 780.551390289
408.289066048 790.416045158
406.649375738 800.280700027
405.009685427 810.145354897
403.369995117 820.010009766 ---
401.730304807 829.874664635
400.090614497 839.739319504
398.450924187 849.603974373
396.811233876 859.468629242
395.171543566 869.333284111
393.531853256 879.19793898
####
416.676759182 781.679616504
415.215066029 791.572212378
413.753372877 801.464808252
412.291679725 811.357404126
410.829986572 821.25 ---
409.36829342 831.142595874
407.906600267 841.035191748
406.444907115 850.927787622
404.983213963 860.820383496
403.52152081 870.71297937
402.059827658 880.605575245
####
423.669628135 782.717298482
422.354722016 792.630472641
421.039815898 802.5436468
419.72490978 812.456820958
418.410003662 822.369995117 ---
417.095097544 832.283169276
415.780191426 842.196343435
414.465285308 852.109517593
413.15037919 862.022691752
411.835473072 871.935865911
410.520566953 881.849040069
####
430.684793392 783.653636787
429.53859657 793.587731253
428.392399748 803.521825718
427.246202926 813.455920183
426.100006104 823.390014648 ---
424.953809281 833.324109114
423.807612459 843.258203579
422.661415637 853.192298044
421.515218815 863.12639251
420.369021993 873.060486975
419.22282517 882.99458144
####
437.865431359 784.487022035
436.874071994 794.437761033
435.882712628 804.388500031
434.891353262 814.339239029
433.899993896 824.289978027 ---
432.908634531 834.240717025
431.917275165 844.191456024
430.925915799 854.142195022
429.934556434 864.09293402
428.943197068 874.043673018
427.951837702 883.994412016
####
445.155830199 785.218522334
444.324369292 795.183896023
443.492908385 805.149269712
442.661447479 815.114643401
441.829986572 825.08001709 ---
440.998525666 835.045390779
440.167064759 845.010764468
439.335603853 854.976138157
438.504142946 864.941511846
437.672682039 874.906885535
436.841221133 884.872259224
####
452.601966265 785.844091407
451.916471036 795.820568555
451.230975808 805.797045703
450.54548058 815.773522852
449.859985352 825.75 ---
449.174490123 835.726477148
448.488994895 845.702954297
447.803499667 855.679431445
447.118004438 865.655908593
446.43250921 875.632385742
445.747013982 885.60886289
####
460.137760825 786.366629205
459.60582306 796.352471293
459.073885295 806.338313382
458.54194753 816.32415547
458.010009766 826.309997559 ---
457.478072001 836.295839647
456.946134236 846.281681735
456.414196471 856.267523824
455.882258706 866.253365912
455.350320942 876.239208001
454.818383177 886.225050089
####
467.847786271 786.781130166
467.453336956 796.773347624
467.058887642 806.765565083
466.664438328 816.757782541
466.269989014 826.75 ---
465.875539699 836.742217459
465.481090385 846.734434917
465.086641071 856.726652376
464.692191757 866.718869834
464.297742442 876.711087293
463.903293128 886.703304751
####
475.669705145 787.093531581
475.409780079 797.090152958
475.149855014 807.086774335
474.889929948 817.083395713
474.630004883 827.08001709 ---
474.370079817 837.076638467
474.110154752 847.073259844
473.850229686 857.069881222
473.590304621 867.066502599
473.330379555 877.063123976
####
483.603904306 787.303289197
483.475427314 797.302463846
483.346950322 807.301638495
483.21847333 817.300813144
483.089996338 827.299987793 ---
482.961519346 837.299162442
482.833042354 847.298337091
482.704565361 857.29751174
482.576088369 867.296686389
482.447611377 877.295861038
####
491.615449775 797.409993033
491.626964482 807.409986403
491.638479189 817.409979774
491.649993896 827.409973145 ---
491.661508604 837.409966515
491.673023311 847.409959886
491.684538018 857.409953256
491.696052725 867.409946627
491.707567432 877.409939997
####
499.911438789 797.402413093
500.037628707 807.401616867
500.163818626 817.400820641
500.290008545 827.400024414 ---
500.416198464 837.399228188
500.542388382 847.398431961
500.668578301 857.397635735
500.79476822 867.396839508
500.920958139 877.396043282
####
508.294436495 797.298513327
508.532960919 807.295668227
508.771485342 817.292823127
509.010009766 827.289978027 ---
509.248534189 837.287132928
509.487058613 847.284287828
509.725583036 857.281442728
509.96410746 867.278597628
510.202631883 877.275752529
####
516.727155592 797.099565905
517.088102914 807.093049633
517.449050236 817.086533361
517.809997559 827.08001709 ---
518.170944881 837.073500818
518.531892203 847.066984547
518.892839525 857.060468275
519.253786847 867.053952004
519.61473417 877.047435732
####
525.225503653 796.794805283
525.706996738 806.783206777
526.188489824 816.771608271
526.66998291 826.760009766 ---
527.151475996 836.74841126
527.632969082 846.736812754
528.114462168 856.725214248
528.595955254 866.713615742
529.077448339 876.702017236
####
533.855669648 796.380192298
534.433788717 806.363467228
535.011907786 816.346742159
535.590026855 826.33001709 ---
536.168145925 836.313292021
536.746264994 846.296566951
537.324384063 856.279841882
537.902503132 866.263116813
538.480622201 876.246391743
####
542.512797753 795.880615861
543.198534277 805.857076427
543.8842708 815.833536993
544.570007324 825.809997559 ---
545.255743848 835.786458124
545.941480372 845.76291869
546.627216895 855.739379256
547.312953419 865.715839822
547.998689943 875.692300387
####
551.24357015 795.281907535
552.025722385 805.251272504
552.80787462 815.220637473
553.590026855 825.190002441 ---
554.372179091 835.15936741
555.154331326 845.128732379
555.936483561 855.098097348
556.718635796 865.067462317
557.500788032 875.036827285
558.282940267 885.006192254
####
559.944654701 794.601308565
560.843108017 804.560865866
561.741561332 814.520423167
562.640014648 824.479980469 ---
563.538467964 834.43953777
564.43692128 844.399095071
565.335374596 854.358652373
566.233827912 864.318209674
567.132281228 874.277766976
568.030734544 884.237324277
####
568.780696282 793.805296412
569.763791011 803.756855323
570.74688574 813.708414234
571.729980469 823.659973145 ---
572.713075198 833.611532055
573.696169927 843.563090966
574.679264655 853.514649877
575.662359384 863.466208788
576.645454113 873.417767698
577.628548842 883.369326609
####
577.570149454 792.938743834
578.660108588 802.879165811
579.750067722 812.819587788
580.840026855 822.760009766 ---
581.929985989 832.700431743
583.019945123 842.64085372
584.109904257 852.581275698
585.19986339 862.521697675
586.289822524 872.462119652
587.379781658 882.402541629
####
586.40359325 791.971558736
587.589069491 801.901042413
588.774545732 811.830526089
589.960021973 821.760009766 ---
591.145498214 831.689493442
592.330974455 841.618977119
593.516450696 851.548460795
594.701926936 861.477944472
595.887403177 871.407428148
597.072879418 881.336911825
####
595.212605996 790.921611401
596.505079616 800.837735237
597.797553236 810.753859074
599.090026855 820.66998291 ---
600.382500475 830.586106747
601.674974095 840.502230583
602.967447715 850.41835442
604.259921335 860.334478256
605.552394955 870.250602093
606.844868575 880.166725929
####
604.045945738 789.771774269
605.437287393 799.674509669
606.828629048 809.577245069
608.219970703 819.479980469 ---
609.611312358 829.382715869
611.002654013 839.285451268
612.393995668 849.188186668
613.785337323 859.090922068
615.176678978 868.993657468
616.568020633 878.896392868
####
612.863866836 788.534316498
614.352583588 798.422881734
615.841300339 808.311446971
617.33001709 818.200012207 ---
618.818733841 828.088577443
620.307450592 837.97714268
621.796167343 847.865707916
623.284884094 857.754273153
624.773600846 867.642838389
626.262317597 877.531403626
####
621.63034021 787.216450331
623.230224365 797.08763925
624.83010852 806.95882817
626.429992676 816.83001709 ---
628.029876831 826.70120601
629.629760986 836.572394929
631.229645142 846.443583849
632.829529297 856.314772769
634.429413452 866.185961689
636.029297608 876.057150608
####
630.392949979 785.797880554
632.095299986 795.651915486
633.797649993 805.505950419
635.5 815.359985352 ---
637.202350007 825.214020284
638.904700014 835.068055217
640.607050021 844.922090149
642.309400028 854.776125082
644.011750035 864.630160015
645.714100042 874.484194947
####
639.076836506 784.299772736
640.894567436 794.133177755
642.712298367 803.966582774
644.530029297 813.799987793 ---
646.347760227 823.633392812
648.165491157 833.466797831
649.983222087 843.30020285
651.800953018 853.133607869
653.618683948 862.967012887
655.436414878 872.800417906
####
647.740683869 782.699992931
649.663792501 792.513333504
651.586901133 802.326674076
653.510009766 812.140014648 ---
655.433118398 821.953355221
657.35622703 831.766695793
659.279335663 841.580036365
661.202444295 851.393376938
663.125552927 861.20671751
665.04866156 871.020058082
####
656.314644685 781.022004972
658.356430604 790.811341531
660.398216523 800.60067809
662.440002441 810.390014648 ---
664.48178836 820.179351207
666.523574279 829.968687766
668.565360198 839.758024325
670.607146117 849.547360884
672.648932035 859.336697443
674.690717954 869.126034001
####
664.844413158 779.244991795
666.999607958 789.009987206
669.154802759 798.774982617
671.309997559 808.539978027 ---
673.465192359 818.304973438
675.620387159 828.069968849
677.775581959 837.83496426
679.930776759 847.599959671
682.085971559 857.364955082
684.241166359 867.129950492
####
673.258792581 777.390418672
675.539186916 787.126937643
677.819581251 796.863456615
680.099975586 806.599975586 ---
682.380369921 816.336494557
684.660764256 826.073013528
686.941158591 835.8095325
689.221552926 845.546051471
691.501947261 855.282570442
693.782341596 865.019089413
696.062735931 874.755608384
####
684.017533864 785.142678183
686.413765712 794.851337871
688.809997559 804.559997559 ---
691.206229406 814.268657246
693.602461253 823.977316934
695.9986931 833.685976622
698.394924947 843.39463631
700.791156794 853.103295998
703.187388641 862.811955686
705.583620488 872.520615374
####
692.381431306 783.080293503
694.910716874 792.755143089
697.440002441 802.429992676 ---
699.969288009 812.104842262
702.498573576 821.779691848
705.027859144 831.454541435
707.557144711 841.129391021
710.086430279 850.804240607
712.615715846 860.479090194
715.145001414 870.15393978
####
700.657271567 780.918538511
703.313621135 790.559275359
705.969970703 800.200012207 ---
708.626320271 809.840749055
711.282669839 819.481485903
713.939019408 829.122222751
716.595368976 838.762959599
719.251718544 848.403696447
721.908068112 858.044433295
724.56441768 867.685170143
####
708.825421102 778.669713405
711.607717875 788.274859144
714.390014648 797.880004883 ---
717.172311422 807.485150622
719.954608195 817.090296361
722.736904968 826.6954421
725.519201741 836.300587838
728.301498515 845.905733577
731.083795288 855.510879316
733.866092061 865.116025055
####
716.877474977 776.339330475
719.793748475 785.904650589
722.710021973 795.469970703 ---
725.62629547 805.035290817
728.542568968 814.600610931
731.458842466 824.165931046
734.375115964 833.73125116
737.291389461 843.296571274
740.207662959 852.861891388
743.123936457 862.427211502
746.040209955 871.992531616
####
724.783751952 773.931341186
727.846862548 783.450655944
730.909973145 792.969970703 ---
733.973083741 802.489285462
737.036194337 812.00860022
740.099304934 821.527914979
743.16241553 831.047229738
746.225526127 840.566544496
749.288636723 850.085859255
752.35174732 859.605174014
755.414857916 869.124488772
####
732.579715056 771.425117917
735.784852645 780.897556517
738.989990234 790.369995117 ---
742.195127824 799.842433717
745.400265413 809.314872317
748.605403002 818.787310918
751.810540592 828.259749518
755.015678181 837.732188118
758.22081577 847.204626718
761.42595336 856.677065318
764.631090949 866.149503918
####
740.269717561 768.825091467
743.604860001 778.252542071
746.940002441 787.679992676 ---
750.275144882 797.10744328
753.610287322 806.534893885
756.945429762 815.96234449
760.280572203 825.389795094
763.615714643 834.817245699
766.950857083 844.244696304
770.285999524 853.672146908
773.621141964 863.099597513
####
747.784877272 766.169434528
751.277448402 775.539703836
754.770019531 784.909973145 ---
758.262590661 794.280242453
761.75516179 803.650511761
765.24773292 813.020781069
768.740304049 822.391050377
772.232875178 831.761319685
775.725446308 841.131588993
779.218017437 850.501858301
782.710588567 859.872127609
####
755.186712258 763.413272832
758.828341481 772.72662543
762.469970703 782.039978027 ---
766.111599926 791.353330625
769.753229148 800.666683222
773.39485837 809.98003582
777.036487593 819.293388418
780.678116815 828.606741015
784.319746038 837.920093613
787.96137526 847.23344621
791.603004483 856.546798808
####
762.466261293 760.569511564
766.25311966 769.824764327
770.039978027 779.08001709 ---
773.826836395 788.335269853
777.613694762 797.590522616
781.400553129 806.845775379
785.187411496 816.101028142
788.974269864 825.356280905
792.761128231 834.611533668
